图像路径,文件名,真实标签,真实标签索引,预测标签,预测标签索引,是否预测正确,预测置信度,真实标签置信度,概率_dyed-lifted-polyps,概率_dyed-resection-margins,概率_esophagitis,概率_normal-cecum,概率_normal-pylorus,概率_normal-z-line,概率_polyps,概率_ulcerative-colitis
./dataset/train\polyps\37e866b1-2003-4c79-bef1-d4f6f29ed842.jpg,37e866b1-2003-4c79-bef1-d4f6f29ed842.jpg,dyed-lifted-polyps,0,polyps,6,0,0.92209446,0.0003957559,0.0003957559,0.00013700058,5.7066536e-06,0.009853671,5.8727896e-06,2.1264582e-06,0.92209446,0.067505345
./dataset/train\polyps\37fce2a5-dd3c-4312-8e80-475475f9b160.jpg,37fce2a5-dd3c-4312-8e80-475475f9b160.jpg,dyed-lifted-polyps,0,polyps,6,0,0.97903687,0.0030746034,0.0030746034,0.00094800006,0.013987049,0.0011654536,0.0016489245,9.638173e-06,0.97903687,0.00012951465
./dataset/train\polyps\38b0d023-a9b4-42b4-b66f-f3be926d081b.jpg,38b0d023-a9b4-42b4-b66f-f3be926d081b.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9977791,0.00010492145,0.00010492145,0.00011171728,0.00015437906,0.0015809907,0.00010354965,3.6918755e-06,0.9977791,0.00016164611
./dataset/train\polyps\3a294535-a9d2-4d0f-b98f-0f4d7e5bb1fd.jpg,3a294535-a9d2-4d0f-b98f-0f4d7e5bb1fd.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9872143,0.00022329712,0.00022329712,1.7904249e-05,1.0882754e-06,0.00079581345,7.090289e-05,1.2617405e-06,0.9872143,0.01167546
./dataset/train\polyps\3aa1df6e-fd45-49d2-b871-777ce7e25738.jpg,3aa1df6e-fd45-49d2-b871-777ce7e25738.jpg,dyed-lifted-polyps,0,polyps,6,0,0.77845025,0.003660964,0.003660964,0.004625878,0.01121087,0.0011330948,0.19922158,0.0010881918,0.77845025,0.0006091354
./dataset/train\polyps\3c36e788-4795-4078-bb14-f2aa1605855d.jpg,3c36e788-4795-4078-bb14-f2aa1605855d.jpg,dyed-lifted-polyps,0,polyps,6,0,0.992782,0.0049198093,0.0049198093,0.0013837353,0.00012267851,0.00018411415,0.0005230623,4.7094552e-05,0.992782,3.7414582e-05
./dataset/train\polyps\3d14970e-dff6-453e-aa9b-54e7dfe8a4fc.jpg,3d14970e-dff6-453e-aa9b-54e7dfe8a4fc.jpg,dyed-lifted-polyps,0,polyps,6,0,0.95444256,0.014618011,0.014618011,0.011879396,0.014532284,6.0143942e-05,0.0006464455,0.00027214023,0.95444256,0.0035490682
./dataset/train\polyps\3d8f51f7-f49d-4e4b-9bfb-cc9be3fec5e2.jpg,3d8f51f7-f49d-4e4b-9bfb-cc9be3fec5e2.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9524748,0.0003457673,0.0003457673,0.0002708002,3.9920114e-06,0.0029058103,1.4767832e-05,2.2970044e-06,0.9524748,0.043981854
./dataset/train\polyps\3efbb1a7-a661-4a8a-9f16-b2a9f211907c.jpg,3efbb1a7-a661-4a8a-9f16-b2a9f211907c.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9507017,0.046702042,0.046702042,0.0016186793,6.4321766e-06,0.0007804862,1.1222217e-05,7.945147e-06,0.9507017,0.00017139692
./dataset/train\polyps\3f9e3b87-50f9-4b1f-9258-8d2fdac1e831.jpg,3f9e3b87-50f9-4b1f-9258-8d2fdac1e831.jpg,dyed-lifted-polyps,0,polyps,6,0,0.99936646,8.329498e-05,8.329498e-05,3.3853248e-05,3.0984385e-05,7.393587e-05,0.00013758978,0.00027295903,0.99936646,9.049201e-07
./dataset/train\polyps\42b06e58-8f3a-45a4-acda-0ffb3dcabb90.jpg,42b06e58-8f3a-45a4-acda-0ffb3dcabb90.jpg,dyed-lifted-polyps,0,polyps,6,0,0.99779177,5.2543786e-05,5.2543786e-05,2.739059e-05,1.9520521e-06,0.0019474725,0.00013346453,4.287182e-05,0.99779177,2.5512593e-06
./dataset/train\polyps\42c4411d-3050-43ad-8fe0-aa315ae19f72.jpg,42c4411d-3050-43ad-8fe0-aa315ae19f72.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9982679,0.00089629093,0.00089629093,3.85215e-05,2.6298532e-05,0.0006653373,6.778035e-05,2.834263e-05,0.9982679,9.545849e-06
./dataset/train\polyps\42c46ae5-4595-4a65-8a97-6dc8ee77eee2.jpg,42c46ae5-4595-4a65-8a97-6dc8ee77eee2.jpg,dyed-lifted-polyps,0,polyps,6,0,0.87898165,0.002169994,0.002169994,0.002220544,1.0616518e-05,0.11108211,0.0052500055,7.352126e-05,0.87898165,0.00021163313
./dataset/train\polyps\43a8c709-8fb5-4a94-bd59-7173169b1723.jpg,43a8c709-8fb5-4a94-bd59-7173169b1723.jpg,dyed-lifted-polyps,0,polyps,6,0,0.99807394,0.00037019374,0.00037019374,0.0005283974,2.3983166e-05,0.0009442425,2.2908414e-05,1.5117911e-06,0.99807394,3.4771623e-05
./dataset/train\polyps\43b362e7-940d-4855-9544-de6021e5ae00.jpg,43b362e7-940d-4855-9544-de6021e5ae00.jpg,dyed-lifted-polyps,0,polyps,6,0,0.8360855,0.00063647865,0.00063647865,0.0022557487,0.00045905326,0.108631074,0.05179897,0.00010323745,0.8360855,2.9898096e-05
./dataset/train\polyps\43e90609-795f-4ab0-9522-b98336a50b43.jpg,43e90609-795f-4ab0-9522-b98336a50b43.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9468922,0.00095358316,0.00095358316,0.00031456933,1.9402013e-07,0.012084377,4.4668996e-06,8.398544e-06,0.9468922,0.03974226
./dataset/train\polyps\45cc75ad-352e-4488-aa12-b1a708d9ddaa.jpg,45cc75ad-352e-4488-aa12-b1a708d9ddaa.jpg,dyed-lifted-polyps,0,polyps,6,0,0.99727076,5.800852e-05,5.800852e-05,3.9861156e-06,1.6813095e-05,0.0019819075,0.00050833577,0.0001417571,0.99727076,1.839793e-05
./dataset/train\polyps\45f989d0-3ed4-4f01-9110-db143b094ca4.jpg,45f989d0-3ed4-4f01-9110-db143b094ca4.jpg,dyed-lifted-polyps,0,polyps,6,0,0.679003,0.19458902,0.19458902,0.11766614,0.0006015136,0.0002640356,5.979224e-06,0.00020851092,0.679003,0.0076618497
./dataset/train\polyps\46cf5b83-6a69-4964-951a-46414e867df2.jpg,46cf5b83-6a69-4964-951a-46414e867df2.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9995414,6.4657215e-05,6.4657215e-05,9.658402e-07,7.3560615e-05,0.00016516766,3.7226974e-07,5.9544396e-05,0.9995414,9.434801e-05
./dataset/train\polyps\46e7d3a4-5391-4b20-b72a-4f6fa0f5319d.jpg,46e7d3a4-5391-4b20-b72a-4f6fa0f5319d.jpg,dyed-lifted-polyps,0,ulcerative-colitis,7,0,0.5972225,0.047332555,0.047332555,0.0058895284,0.00057300506,0.0026570433,1.5804088e-06,9.9014695e-05,0.3462247,0.5972225
./dataset/train\polyps\47b37416-472d-4f12-a2e3-00c72fd49f92.jpg,47b37416-472d-4f12-a2e3-00c72fd49f92.jpg,dyed-lifted-polyps,0,polyps,6,0,0.99762195,0.00038324832,0.00038324832,2.3345592e-05,0.0005136478,0.00035386832,0.00016411355,6.015345e-06,0.99762195,0.00093379285
./dataset/train\polyps\47bcdfff-ecb9-42fd-8091-d63ee2f7dada.jpg,47bcdfff-ecb9-42fd-8091-d63ee2f7dada.jpg,dyed-lifted-polyps,0,polyps,6,0,0.94466496,0.0010919363,0.0010919363,0.00028311327,3.2786102e-06,0.051077653,0.0011151836,1.28153615e-05,0.94466496,0.0017510819
./dataset/train\polyps\48bbc53f-ba83-4032-a2c1-5799561da368.jpg,48bbc53f-ba83-4032-a2c1-5799561da368.jpg,dyed-lifted-polyps,0,polyps,6,0,0.97370607,0.003297085,0.003297085,0.00034951736,1.5516722e-05,0.021525102,1.1977877e-05,3.6146384e-06,0.97370607,0.001091081
./dataset/train\polyps\49f982fc-0156-4aa9-86cf-105fe3575179.jpg,49f982fc-0156-4aa9-86cf-105fe3575179.jpg,dyed-lifted-polyps,0,polyps,6,0,0.96412647,0.0044656643,0.0044656643,0.0025535175,2.9212968e-06,0.026999732,1.9942032e-05,1.7302631e-06,0.96412647,0.0018300143
./dataset/train\polyps\4a2b02b7-ea38-47bc-b0dc-e774bf7a176f.jpg,4a2b02b7-ea38-47bc-b0dc-e774bf7a176f.jpg,dyed-lifted-polyps,0,polyps,6,0,0.93168795,0.0042069624,0.0042069624,0.00018062549,8.895613e-07,0.059965305,2.1398431e-05,5.2643315e-07,0.93168795,0.0039363224
./dataset/train\polyps\4a443f4e-e2a9-465e-8b47-716a24783a25.jpg,4a443f4e-e2a9-465e-8b47-716a24783a25.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9786284,6.0711987e-05,6.0711987e-05,3.5029938e-05,0.00030237998,0.0188189,0.0011033397,0.0010418821,0.9786284,9.349378e-06
./dataset/train\polyps\4ab8cd30-c74d-4522-a632-bc6cde4ee4e5.jpg,4ab8cd30-c74d-4522-a632-bc6cde4ee4e5.jpg,dyed-lifted-polyps,0,polyps,6,0,0.896776,8.9323374e-05,8.9323374e-05,5.3958018e-05,0.000331423,0.10227385,0.00043135096,5.681398e-06,0.896776,3.849364e-05
./dataset/train\polyps\4b1b8161-2ce6-4ca8-8877-50468da2e935.jpg,4b1b8161-2ce6-4ca8-8877-50468da2e935.jpg,dyed-lifted-polyps,0,polyps,6,0,0.94302976,0.0038388981,0.0038388981,0.0030512244,1.92769e-06,0.04740182,0.00058689725,9.788325e-07,0.94302976,0.0020885046
./dataset/train\polyps\4c0d2b87-c3f4-44f4-afcd-fa66111f0ca6.jpg,4c0d2b87-c3f4-44f4-afcd-fa66111f0ca6.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9993279,7.9876714e-05,7.9876714e-05,9.305361e-06,3.415791e-05,0.00045249597,3.368419e-05,6.163888e-05,0.9993279,9.813765e-07
./dataset/train\polyps\4c295e51-9ec5-4e74-8c7f-91c8ffc26899.jpg,4c295e51-9ec5-4e74-8c7f-91c8ffc26899.jpg,dyed-lifted-polyps,0,polyps,6,0,0.8277818,0.0029766923,0.0029766923,0.00077023084,0.00021391314,0.00014031575,0.07362368,0.0009268687,0.8277818,0.093566485
./dataset/train\polyps\4c46b695-9eea-48cc-b642-ef0beca90de9.jpg,4c46b695-9eea-48cc-b642-ef0beca90de9.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9779791,0.00020248682,0.00020248682,6.943456e-06,2.7876213e-06,0.015892759,1.9462814e-06,1.7278167e-05,0.9779791,0.005896661
./dataset/train\polyps\4c7f97b7-e032-47dd-ac23-15e8f9d61f6f.jpg,4c7f97b7-e032-47dd-ac23-15e8f9d61f6f.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9769578,0.009939612,0.009939612,0.00092715427,4.4181234e-05,2.875095e-05,0.0027302492,2.3720157e-05,0.9769578,0.009348601
./dataset/train\polyps\4d693b76-fbcd-4482-8070-82438e6b8f84.jpg,4d693b76-fbcd-4482-8070-82438e6b8f84.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9721376,0.00011636937,0.00011636937,0.0002612988,1.729908e-06,0.009025306,0.0042785513,3.2706916e-06,0.9721376,0.014175887
./dataset/train\polyps\4d98990f-5108-4075-b824-d65186bdf035.jpg,4d98990f-5108-4075-b824-d65186bdf035.jpg,dyed-lifted-polyps,0,polyps,6,0,0.94466496,0.0010919363,0.0010919363,0.00028311327,3.2786102e-06,0.051077653,0.0011151836,1.28153615e-05,0.94466496,0.0017510819
./dataset/train\polyps\4ead2c29-e5e4-452f-995e-3d54d93d69ff.jpg,4ead2c29-e5e4-452f-995e-3d54d93d69ff.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9977678,0.00010908806,0.00010908806,0.00021646617,1.3485937e-06,1.0948593e-05,4.1148305e-05,1.439814e-06,0.9977678,0.0018518468
./dataset/train\polyps\54e9cc5d-9cfe-4d70-aad1-685afa6ddaed.jpg,54e9cc5d-9cfe-4d70-aad1-685afa6ddaed.jpg,dyed-lifted-polyps,0,polyps,6,0,0.8699842,0.00040938813,0.00040938813,0.00043089112,1.3542895e-06,0.075087175,0.00013522763,8.181818e-06,0.8699842,0.053943552
./dataset/train\polyps\55ad4e6b-9af8-475b-8fad-5a6fc8ed7a6f.jpg,55ad4e6b-9af8-475b-8fad-5a6fc8ed7a6f.jpg,dyed-lifted-polyps,0,polyps,6,0,0.99778926,0.00035280245,0.00035280245,3.150267e-05,2.3982591e-05,0.0016883472,5.1449635e-05,5.536748e-05,0.99778926,7.150248e-06
./dataset/train\polyps\55cbb2b1-779a-42cf-bec8-5b9647740fab.jpg,55cbb2b1-779a-42cf-bec8-5b9647740fab.jpg,dyed-lifted-polyps,0,polyps,6,0,0.95860714,0.0017830012,0.0017830012,0.000107947264,5.354809e-06,0.028716385,0.0005711565,6.6812536e-06,0.95860714,0.010202368
./dataset/train\polyps\56acfaea-ef23-4ca2-ab4b-b18666965b6f.jpg,56acfaea-ef23-4ca2-ab4b-b18666965b6f.jpg,dyed-lifted-polyps,0,polyps,6,0,0.99915874,9.146442e-06,9.146442e-06,1.5072643e-05,4.0886483e-05,0.00016752716,4.928772e-05,7.642758e-06,0.99915874,0.00055168045
./dataset/train\polyps\56c01d3b-5a75-4884-998d-578e8bfa4dfc.jpg,56c01d3b-5a75-4884-998d-578e8bfa4dfc.jpg,dyed-lifted-polyps,0,polyps,6,0,0.8369637,0.014671333,0.014671333,0.06791113,3.2238372e-06,0.076003976,0.004095578,3.912113e-06,0.8369637,0.00034724394
./dataset/train\polyps\56d36c2a-a318-4aef-a454-2b58be054342.jpg,56d36c2a-a318-4aef-a454-2b58be054342.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9300879,0.0035692302,0.0035692302,7.677481e-05,4.353268e-05,0.0010964245,2.7658021e-05,4.3861648e-05,0.9300879,0.06505455
./dataset/train\polyps\56db9a7b-4a8f-4b54-b9a4-ef1fce295c29.jpg,56db9a7b-4a8f-4b54-b9a4-ef1fce295c29.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9625064,0.0005945745,0.0005945745,0.00012183359,3.934519e-05,0.036561836,6.294501e-05,7.9505466e-05,0.9625064,3.355025e-05
./dataset/train\polyps\56ec2929-bc49-44e3-a0b4-50b315a7a226.jpg,56ec2929-bc49-44e3-a0b4-50b315a7a226.jpg,dyed-lifted-polyps,0,polyps,6,0,0.89024544,0.00023560411,0.00023560411,0.00013767103,3.260002e-06,0.00031318187,0.00013438099,2.0832715e-06,0.89024544,0.10892837
./dataset/train\polyps\56efb458-ec08-4e8a-9baa-bbae08489120.jpg,56efb458-ec08-4e8a-9baa-bbae08489120.jpg,dyed-lifted-polyps,0,polyps,6,0,0.98508006,0.004456831,0.004456831,0.003746793,1.6625412e-05,0.0039002919,7.368268e-05,3.9203243e-07,0.98508006,0.0027253157
./dataset/train\polyps\56f0ce28-88ab-45ad-9a30-c31172b425fa.jpg,56f0ce28-88ab-45ad-9a30-c31172b425fa.jpg,dyed-lifted-polyps,0,polyps,6,0,0.98175746,0.0005070652,0.0005070652,4.4681907e-05,1.5775147e-05,0.0034550263,5.8788174e-07,6.469796e-07,0.98175746,0.014218678
./dataset/train\polyps\56ff7838-b0df-48a5-a02d-35f884465a09.jpg,56ff7838-b0df-48a5-a02d-35f884465a09.jpg,dyed-lifted-polyps,0,polyps,6,0,0.995141,0.00010638028,0.00010638028,3.9697763e-05,0.00020605508,0.00437165,1.1208678e-05,5.321457e-05,0.995141,7.074199e-05
./dataset/train\polyps\58a01891-5c6e-40c9-8320-44810ed364c6.jpg,58a01891-5c6e-40c9-8320-44810ed364c6.jpg,dyed-lifted-polyps,0,polyps,6,0,0.99956423,1.295204e-05,1.295204e-05,5.9351437e-06,6.478389e-06,5.8904585e-05,6.1877996e-05,1.9579484e-05,0.99956423,0.0002700234
./dataset/train\polyps\58ac2091-613d-4c94-875c-c7d256aae6dd.jpg,58ac2091-613d-4c94-875c-c7d256aae6dd.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9975078,0.0015019797,0.0015019797,1.2188972e-05,1.6469436e-05,0.0006041709,2.8760962e-06,7.961312e-06,0.9975078,0.00034643977
./dataset/train\polyps\58f8ad30-250d-4ba0-a16a-60a860233a81.jpg,58f8ad30-250d-4ba0-a16a-60a860233a81.jpg,dyed-lifted-polyps,0,polyps,6,0,0.90522385,0.00037189745,0.00037189745,6.439439e-05,1.9476415e-06,0.09236312,0.00019093846,0.0001256606,0.90522385,0.0016581224
./dataset/train\polyps\59a337b3-7eef-4e79-a634-a01e2c4a2bad.jpg,59a337b3-7eef-4e79-a634-a01e2c4a2bad.jpg,dyed-lifted-polyps,0,polyps,6,0,0.99838996,5.4601598e-05,5.4601598e-05,5.1233954e-05,5.920702e-06,0.0010068236,0.00013793488,5.932245e-07,0.99838996,0.0003528393
./dataset/train\polyps\59ba930d-23d1-47d7-aa46-76676235ae1a.jpg,59ba930d-23d1-47d7-aa46-76676235ae1a.jpg,dyed-lifted-polyps,0,polyps,6,0,0.97603685,0.0007314382,0.0007314382,2.0440119e-05,0.00018253697,0.022732427,3.4521843e-05,1.2601009e-05,0.97603685,0.0002492081
./dataset/train\polyps\59e2259a-e518-4f2a-afac-631e0a0a758e.jpg,59e2259a-e518-4f2a-afac-631e0a0a758e.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9024049,0.002617312,0.002617312,0.0018737937,3.4672026e-05,0.001179347,1.728173e-05,6.365729e-06,0.9024049,0.091866344
./dataset/train\polyps\59f50c86-bd93-466c-ae28-cc57687b9eca.jpg,59f50c86-bd93-466c-ae28-cc57687b9eca.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9816388,0.0011855145,0.0011855145,0.00012607903,6.2532536e-06,0.016317086,0.00027356247,0.00012464143,0.9816388,0.0003280581
./dataset/train\polyps\5ae78dc9-e433-4f08-b14e-63505a3a052e.jpg,5ae78dc9-e433-4f08-b14e-63505a3a052e.jpg,dyed-lifted-polyps,0,polyps,6,0,0.70208347,0.003969574,0.003969574,0.00020931894,9.926561e-06,0.012621701,1.4503793e-05,1.2361442e-05,0.70208347,0.2810791
./dataset/train\polyps\5b3d7323-f08a-4b4a-86d3-6eaa7e8f1e6f.jpg,5b3d7323-f08a-4b4a-86d3-6eaa7e8f1e6f.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9981464,3.3113538e-05,3.3113538e-05,5.195843e-06,0.0006198565,0.0007375116,2.608413e-05,0.00039499518,0.9981464,3.678045e-05
./dataset/train\polyps\5b6c500c-5beb-4b69-9e9a-caee9a9c87f4.jpg,5b6c500c-5beb-4b69-9e9a-caee9a9c87f4.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9829532,0.0009497363,0.0009497363,0.00016974482,0.013419972,3.1177395e-05,0.00024479668,0.00024988997,0.9829532,0.0019815413
./dataset/train\polyps\5cc943b0-5113-49b0-b8cd-5cb4cf045d58.jpg,5cc943b0-5113-49b0-b8cd-5cb4cf045d58.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9616053,0.0016145068,0.0016145068,5.3096628e-05,0.00078582123,0.00020737815,4.4871413e-06,0.00013920892,0.9616053,0.035590217
./dataset/train\polyps\5ce9c66f-bf26-49b8-881a-a207e7aa98aa.jpg,5ce9c66f-bf26-49b8-881a-a207e7aa98aa.jpg,dyed-lifted-polyps,0,polyps,6,0,0.96005565,0.00025733147,0.00025733147,0.00069446844,1.8066851e-07,0.014896102,4.21066e-05,3.2399275e-06,0.96005565,0.024050936
./dataset/train\polyps\5f3968ee-cbea-4fca-a592-fdfb8a313b43.jpg,5f3968ee-cbea-4fca-a592-fdfb8a313b43.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9569018,0.0005264024,0.0005264024,0.0014869464,2.7239632e-06,0.002037612,0.0004168733,8.6979776e-07,0.9569018,0.038626797
./dataset/train\polyps\60a48de4-e9d2-4a65-b762-b71539cc2097.jpg,60a48de4-e9d2-4a65-b762-b71539cc2097.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9128291,0.0059092427,0.0059092427,8.016144e-05,1.7283795e-05,2.1255984e-05,8.1399485e-05,2.5341362e-05,0.9128291,0.081036225
./dataset/train\polyps\60a49bab-bcfb-4db2-8e44-4d1370cfbce6.jpg,60a49bab-bcfb-4db2-8e44-4d1370cfbce6.jpg,dyed-lifted-polyps,0,polyps,6,0,0.96128464,0.00035504563,0.00035504563,0.00035881068,2.0229263e-06,0.037363667,0.0004376321,9.1585505e-05,0.96128464,0.00010658325
./dataset/train\polyps\60acb549-ebed-4cb6-bcbc-e2ed16c14172.jpg,60acb549-ebed-4cb6-bcbc-e2ed16c14172.jpg,dyed-lifted-polyps,0,polyps,6,0,0.941947,0.00026351426,0.00026351426,3.7700247e-05,8.663597e-05,0.057590004,4.350872e-06,3.794524e-05,0.941947,3.2772947e-05
./dataset/train\polyps\61b59dd5-871d-4494-a316-1d9477611775.jpg,61b59dd5-871d-4494-a316-1d9477611775.jpg,dyed-lifted-polyps,0,polyps,6,0,0.8346857,0.0010826917,0.0010826917,6.8644964e-05,4.728471e-05,0.15220687,3.6858006e-07,1.1754546e-05,0.8346857,0.011896652
./dataset/train\polyps\61f1c0fe-c4df-448d-a2c9-4aaccf82458c.jpg,61f1c0fe-c4df-448d-a2c9-4aaccf82458c.jpg,dyed-lifted-polyps,0,polyps,6,0,0.93143374,0.00032158417,0.00032158417,0.0004869475,5.100038e-06,3.434735e-05,7.933954e-05,0.00013926833,0.93143374,0.067499675
./dataset/train\polyps\62bb1119-9682-4577-91e6-f15a2cf36e65.jpg,62bb1119-9682-4577-91e6-f15a2cf36e65.jpg,dyed-lifted-polyps,0,polyps,6,0,0.97838676,0.00020619205,0.00020619205,0.00019603418,2.4530964e-05,2.25952e-06,0.00029444412,1.2500212e-05,0.97838676,0.020877386
./dataset/train\polyps\63e34ef1-c5a4-461a-9f5f-62a237f0cb3a.jpg,63e34ef1-c5a4-461a-9f5f-62a237f0cb3a.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9693192,0.0004860725,0.0004860725,0.00018761805,2.5812533e-05,0.029818136,1.1290777e-05,2.1331021e-05,0.9693192,0.00013052711
./dataset/train\polyps\64a2eaa3-10b4-4f17-9b4c-41781b0bd239.jpg,64a2eaa3-10b4-4f17-9b4c-41781b0bd239.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9430924,0.026227314,0.026227314,0.011712219,2.3380111e-05,0.0048266575,0.0001459512,5.214863e-06,0.9430924,0.0139668295
./dataset/train\polyps\64bc1f84-1102-406d-9995-a73905dd363e.jpg,64bc1f84-1102-406d-9995-a73905dd363e.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9171154,0.0028019683,0.0028019683,0.00045411973,4.4623415e-05,0.050520662,0.00026979102,7.049843e-05,0.9171154,0.028722912
./dataset/train\polyps\68df64f0-9afc-4ca0-87a6-e02a0559ee9f.jpg,68df64f0-9afc-4ca0-87a6-e02a0559ee9f.jpg,dyed-lifted-polyps,0,polyps,6,0,0.7778869,0.0049997536,0.0049997536,0.006614807,1.532539e-05,0.008762084,0.0019058221,2.6479988e-06,0.7778869,0.19981267
./dataset/train\polyps\68e1d206-fc88-45c4-85e9-d7c0e731282e.jpg,68e1d206-fc88-45c4-85e9-d7c0e731282e.jpg,dyed-lifted-polyps,0,polyps,6,0,0.5368586,0.005025462,0.005025462,8.3318635e-05,5.052649e-05,0.15392996,1.2798284e-06,7.754518e-05,0.5368586,0.30397332
./dataset/train\polyps\69a27f9e-e92d-4054-adaa-405eeace8b2a.jpg,69a27f9e-e92d-4054-adaa-405eeace8b2a.jpg,dyed-lifted-polyps,0,polyps,6,0,0.994406,0.00063874095,0.00063874095,0.00015264994,2.8233144e-05,0.0046544415,9.089319e-07,4.013778e-06,0.994406,0.00011500522
./dataset/train\polyps\69a9a0f7-e717-4d47-bd6f-cfe83e31c09c.jpg,69a9a0f7-e717-4d47-bd6f-cfe83e31c09c.jpg,dyed-lifted-polyps,0,polyps,6,0,0.99607074,0.0014786453,0.0014786453,0.00015450132,7.3218107e-06,0.0014810127,1.0282529e-06,3.5769057e-07,0.99607074,0.00080641994
./dataset/train\polyps\69deaa40-fea5-46a9-ba2e-c2f903f92434.jpg,69deaa40-fea5-46a9-ba2e-c2f903f92434.jpg,dyed-lifted-polyps,0,polyps,6,0,0.98894054,0.00023635218,0.00023635218,5.7339585e-06,1.5969412e-05,0.005815866,5.5789726e-05,0.00041038397,0.98894054,0.004519408
./dataset/train\polyps\69f34d95-735b-46bb-a65a-f64f2c2517e2.jpg,69f34d95-735b-46bb-a65a-f64f2c2517e2.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9988293,3.70467e-05,3.70467e-05,0.0001794138,3.6369272e-06,0.0006591547,4.8971466e-05,1.3224312e-06,0.9988293,0.00024117544
./dataset/train\polyps\6ab30a5f-3fdf-4730-90f9-3841e057ee12.jpg,6ab30a5f-3fdf-4730-90f9-3841e057ee12.jpg,dyed-lifted-polyps,0,polyps,6,0,0.86406094,0.0014802011,0.0014802011,0.0016624107,0.00010484812,0.13160744,0.0010109167,5.8233683e-05,0.86406094,1.4981513e-05
./dataset/train\polyps\6ab6061b-7793-4cb0-a9e4-545a6d62aa9a.jpg,6ab6061b-7793-4cb0-a9e4-545a6d62aa9a.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9753414,6.420205e-05,6.420205e-05,4.8006377e-06,4.7091075e-05,0.024281906,1.5599879e-05,0.00021476067,0.9753414,3.023709e-05
./dataset/train\polyps\6d66ac32-e5d0-4b85-93bb-c0df25a2a970.jpg,6d66ac32-e5d0-4b85-93bb-c0df25a2a970.jpg,dyed-lifted-polyps,0,polyps,6,0,0.8576509,0.0029592058,0.0029592058,4.0016406e-05,4.4508684e-05,0.13748376,5.935815e-06,0.0003172057,0.8576509,0.0014984102
./dataset/train\polyps\6ecc163f-8735-42f0-a649-f8dcdfb2e657.jpg,6ecc163f-8735-42f0-a649-f8dcdfb2e657.jpg,dyed-lifted-polyps,0,polyps,6,0,0.99152786,4.6566285e-05,4.6566285e-05,2.9758912e-05,1.0591126e-06,0.0011800448,7.33854e-05,2.0820876e-06,0.99152786,0.007139221
./dataset/train\polyps\6f76430e-36c3-4fa3-bebf-c33176677b9a.jpg,6f76430e-36c3-4fa3-bebf-c33176677b9a.jpg,dyed-lifted-polyps,0,polyps,6,0,0.83315915,0.0011019952,0.0011019952,0.003332617,0.0026717826,0.1569482,0.0025704699,0.00020707576,0.83315915,8.731177e-06
./dataset/train\polyps\70a88866-9415-47dd-998b-930e3143c910.jpg,70a88866-9415-47dd-998b-930e3143c910.jpg,dyed-lifted-polyps,0,polyps,6,0,0.88656116,0.00048413937,0.00048413937,0.0008163837,9.186597e-06,0.006203545,0.0010481124,1.6152953e-06,0.88656116,0.10487588
./dataset/train\polyps\72f45e57-6268-4796-a71f-333d0c00866d.jpg,72f45e57-6268-4796-a71f-333d0c00866d.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9911924,0.001791915,0.001791915,0.00375046,8.521886e-06,0.00042367328,5.3503786e-06,6.870117e-07,0.9911924,0.0028269636
./dataset/train\polyps\73fa8c32-6bf6-4bfe-a391-95a8a4698da8.jpg,73fa8c32-6bf6-4bfe-a391-95a8a4698da8.jpg,dyed-lifted-polyps,0,polyps,6,0,0.9832081,0.0084220795,0.0084220795,0.0013226001,4.0344774e-05,0.0066220313,3.4414602e-06,7.733876e-06,0.9832081,0.00037366358
