图像路径,文件名,真实标签,真实标签索引,预测标签,预测标签索引,是否预测正确,预测置信度,真实标签置信度,概率_dyed-lifted-polyps,概率_dyed-resection-margins,概率_esophagitis,概率_normal-cecum,概率_normal-pylorus,概率_normal-z-line,概率_polyps,概率_ulcerative-colitis
./dataset/val\normal-z-line\85403388-8a46-4f52-8fc7-707fe16bb707.jpg,85403388-8a46-4f52-8fc7-707fe16bb707.jpg,normal-z-line,5,esophagitis,2,0,0.9294631,0.07023567,5.3207772e-05,6.2078885e-05,0.9294631,0.00012658101,3.5581554e-05,0.07023567,9.78273e-07,2.2818518e-05
./dataset/val\normal-z-line\85b0546f-432d-4986-9420-0290d1855a26.jpg,85b0546f-432d-4986-9420-0290d1855a26.jpg,normal-z-line,5,normal-z-line,5,1,0.9899346,0.9899346,4.1586795e-06,3.4069997e-06,0.00976776,6.4256833e-06,0.000255386,0.9899346,1.2167399e-05,1.6131304e-05
./dataset/val\normal-z-line\8710bd86-02d1-40d9-b373-fa7e753578e9.jpg,8710bd86-02d1-40d9-b373-fa7e753578e9.jpg,normal-z-line,5,normal-z-line,5,1,0.98830557,0.98830557,3.0616582e-06,3.0007798e-06,0.011650389,1.521189e-05,1.8977978e-05,0.98830557,3.4427053e-06,4.107218e-07
./dataset/val\normal-z-line\87bdb51f-e12e-4b18-8abb-f14849133d46.jpg,87bdb51f-e12e-4b18-8abb-f14849133d46.jpg,normal-z-line,5,esophagitis,2,0,0.99564075,0.0042381166,4.4947687e-06,3.409118e-06,0.99564075,5.6489596e-05,4.9053087e-05,0.0042381166,4.8837944e-07,7.2134903e-06
./dataset/val\normal-z-line\87d456c9-7b01-420b-8d98-1894ef561ea0.jpg,87d456c9-7b01-420b-8d98-1894ef561ea0.jpg,normal-z-line,5,normal-z-line,5,1,0.6479485,0.6479485,4.159607e-05,8.086551e-05,0.3511084,0.0006243716,0.00015752183,0.6479485,3.4286927e-06,3.525281e-05
./dataset/val\normal-z-line\87ecdbf3-9227-48f3-bbda-eed87520ee6c.jpg,87ecdbf3-9227-48f3-bbda-eed87520ee6c.jpg,normal-z-line,5,normal-z-line,5,1,0.95806223,0.95806223,2.5720514e-05,2.102531e-05,0.041433014,7.299782e-08,0.0004008914,0.95806223,5.411642e-05,2.9479925e-06
./dataset/val\normal-z-line\882f9f9d-f941-4e08-986d-d78d8a268697.jpg,882f9f9d-f941-4e08-986d-d78d8a268697.jpg,normal-z-line,5,normal-z-line,5,1,0.5255167,0.5255167,4.810056e-05,2.1092525e-05,0.4740526,0.00026407067,4.44347e-05,0.5255167,1.01638e-05,4.2835087e-05
./dataset/val\normal-z-line\891fd052-5d07-4aaa-87f1-528685a1946d.jpg,891fd052-5d07-4aaa-87f1-528685a1946d.jpg,normal-z-line,5,normal-z-line,5,1,0.96552426,0.96552426,3.7615675e-05,8.256975e-05,0.033338428,0.00010428143,0.0008593243,0.96552426,5.439193e-06,4.8091275e-05
./dataset/val\normal-z-line\89588d39-ab52-4a75-be35-0279c68575e9.jpg,89588d39-ab52-4a75-be35-0279c68575e9.jpg,normal-z-line,5,normal-z-line,5,1,0.8676846,0.8676846,2.9098874e-05,2.8437054e-05,0.13195252,0.00025878346,3.573039e-05,0.8676846,3.981126e-06,6.8197787e-06
./dataset/val\normal-z-line\8990a6e0-41ee-4159-92cb-eb9748396aca.jpg,8990a6e0-41ee-4159-92cb-eb9748396aca.jpg,normal-z-line,5,esophagitis,2,0,0.9054178,0.09289049,0.0005585775,0.0005363842,0.9054178,0.00021069527,0.00017501503,0.09289049,2.131622e-06,0.00020887448
./dataset/val\normal-z-line\89c7b103-a169-4e42-b80f-3cb63356257a.jpg,89c7b103-a169-4e42-b80f-3cb63356257a.jpg,normal-z-line,5,normal-z-line,5,1,0.70858955,0.70858955,4.4405047e-06,8.453707e-06,0.29069865,0.00016860735,0.0001921125,0.70858955,7.955247e-05,0.00025865395
./dataset/val\normal-z-line\89d34997-0b47-48d7-ae5d-1f47de87cf85.jpg,89d34997-0b47-48d7-ae5d-1f47de87cf85.jpg,normal-z-line,5,normal-z-line,5,1,0.8812914,0.8812914,2.3152263e-06,2.3310251e-06,0.11850603,1.7406428e-05,0.00016944812,0.8812914,9.478949e-06,1.5659064e-06
./dataset/val\normal-z-line\89eeb26e-d320-47f6-b9db-7fbf4edd4a9e.jpg,89eeb26e-d320-47f6-b9db-7fbf4edd4a9e.jpg,normal-z-line,5,normal-z-line,5,1,0.97962314,0.97962314,6.084024e-06,7.268504e-06,0.020059282,3.3340963e-05,0.00026340876,0.97962314,6.664238e-06,8.528524e-07
./dataset/val\normal-z-line\904e5e4e-4acd-49f9-b2cc-b48d7f2ebc30.jpg,904e5e4e-4acd-49f9-b2cc-b48d7f2ebc30.jpg,normal-z-line,5,normal-z-line,5,1,0.62856203,0.62856203,8.4563335e-06,1.0019532e-05,0.37119946,0.00018324664,7.544423e-06,0.62856203,2.1175856e-05,8.022561e-06
./dataset/val\normal-z-line\9107d7ad-c3db-4a49-8d0f-b9db68cc81e3.jpg,9107d7ad-c3db-4a49-8d0f-b9db68cc81e3.jpg,normal-z-line,5,normal-z-line,5,1,0.6723731,0.6723731,7.774365e-06,1.7248136e-05,0.32667536,0.000752657,3.997089e-05,0.6723731,2.3659215e-05,0.000110183035
./dataset/val\normal-z-line\91934d02-377d-4f55-8979-de43c53a3ef6.jpg,91934d02-377d-4f55-8979-de43c53a3ef6.jpg,normal-z-line,5,esophagitis,2,0,0.9536728,0.04581645,7.1382215e-06,1.9367747e-06,0.9536728,0.000290898,3.65578e-06,0.04581645,1.0558373e-05,0.00019650508
./dataset/val\normal-z-line\91e732ce-1a98-490f-b4c0-4d553c73e1b1.jpg,91e732ce-1a98-490f-b4c0-4d553c73e1b1.jpg,normal-z-line,5,normal-z-line,5,1,0.96363926,0.96363926,3.3793513e-05,4.03655e-05,0.036219,4.929082e-05,1.1872326e-05,0.96363926,1.7895666e-06,4.743438e-06
./dataset/val\normal-z-line\92b4acec-01f8-458a-a047-87f64b483125.jpg,92b4acec-01f8-458a-a047-87f64b483125.jpg,normal-z-line,5,normal-z-line,5,1,0.9581871,0.9581871,4.2373745e-06,4.7069657e-06,0.041690893,4.402841e-06,0.00010258653,0.9581871,4.122948e-06,1.9408017e-06
./dataset/val\normal-z-line\945eb875-e123-409b-997a-2864a61a4b1c.jpg,945eb875-e123-409b-997a-2864a61a4b1c.jpg,normal-z-line,5,normal-z-line,5,1,0.95483124,0.95483124,4.2221698e-05,2.2589194e-05,0.044956107,0.000101609265,2.9973577e-05,0.95483124,1.4591065e-05,1.7439111e-06
./dataset/val\normal-z-line\94bbd419-5faf-4af4-b35c-356f42464057.jpg,94bbd419-5faf-4af4-b35c-356f42464057.jpg,normal-z-line,5,normal-z-line,5,1,0.9261977,0.9261977,4.198784e-05,3.733436e-05,0.07367853,3.2023676e-05,7.244619e-06,0.9261977,4.1522244e-06,9.854264e-07
./dataset/val\normal-z-line\9536e0b0-b962-4fe3-b693-310a0c0db514.jpg,9536e0b0-b962-4fe3-b693-310a0c0db514.jpg,normal-z-line,5,normal-z-line,5,1,0.9159217,0.9159217,3.284481e-05,2.0114909e-05,0.08395276,1.4456944e-06,6.9449765e-05,0.9159217,1.6385112e-06,7.472514e-08
./dataset/val\normal-z-line\958d4f39-fe4b-40c7-b2d0-1b01f9695aef.jpg,958d4f39-fe4b-40c7-b2d0-1b01f9695aef.jpg,normal-z-line,5,normal-z-line,5,1,0.9753852,0.9753852,1.1785456e-06,1.0472679e-06,0.024565767,7.847443e-06,3.138872e-05,0.9753852,4.566176e-06,3.07039e-06
./dataset/val\normal-z-line\963b2eae-3480-4e59-9151-57379d44cdfc.jpg,963b2eae-3480-4e59-9151-57379d44cdfc.jpg,normal-z-line,5,normal-z-line,5,1,0.6644619,0.6644619,0.00010943408,3.564989e-05,0.3350606,1.8015548e-06,0.00022445442,0.6644619,9.547171e-06,9.668239e-05
./dataset/val\normal-z-line\96b06b18-6250-484f-955a-6f0179db08a5.jpg,96b06b18-6250-484f-955a-6f0179db08a5.jpg,normal-z-line,5,normal-z-line,5,1,0.9598323,0.9598323,0.00011569905,0.00016594776,0.03959316,0.00021844127,5.851316e-05,0.9598323,1.3985048e-05,1.9436204e-06
./dataset/val\normal-z-line\971ad3fa-8e1a-4e72-afa0-2ed33dffcc16.jpg,971ad3fa-8e1a-4e72-afa0-2ed33dffcc16.jpg,normal-z-line,5,normal-z-line,5,1,0.97598946,0.97598946,4.6470395e-05,2.8854043e-05,0.023514885,1.6563029e-06,0.00027689934,0.97598946,0.00013176378,9.969427e-06
./dataset/val\normal-z-line\9806fca4-82dd-4d07-803b-6935ea5c1e58.jpg,9806fca4-82dd-4d07-803b-6935ea5c1e58.jpg,normal-z-line,5,esophagitis,2,0,0.9615825,0.014944942,2.8651517e-05,0.00037894104,0.9615825,9.813697e-06,0.023051726,0.014944942,3.0376696e-06,4.2020199e-07
./dataset/val\normal-z-line\9881e340-6aa2-4277-b3de-86b4a22d2908.jpg,9881e340-6aa2-4277-b3de-86b4a22d2908.jpg,normal-z-line,5,normal-z-line,5,1,0.92245466,0.92245466,1.3031112e-05,5.0512776e-06,0.07747003,2.4481224e-05,2.8109727e-05,0.92245466,3.463854e-06,1.0971638e-06
./dataset/val\normal-z-line\997a4e07-21e2-46b8-bb75-5cb47ac9dc40.jpg,997a4e07-21e2-46b8-bb75-5cb47ac9dc40.jpg,normal-z-line,5,esophagitis,2,0,0.6195435,0.38035432,2.4587735e-06,1.9133138e-06,0.6195435,6.071034e-05,1.4121158e-05,0.38035432,1.5666124e-05,7.3627243e-06
./dataset/val\normal-z-line\a0443501-9c43-4eba-a91f-af0a1e8e90e0.jpg,a0443501-9c43-4eba-a91f-af0a1e8e90e0.jpg,normal-z-line,5,normal-z-line,5,1,0.9374298,0.9374298,2.4587266e-06,8.8683146e-07,0.0625451,1.1518601e-06,9.7325155e-06,0.9374298,9.512022e-06,1.4663538e-06
./dataset/val\normal-z-line\a19d439c-327c-4c41-845d-4023f5c7fd20.jpg,a19d439c-327c-4c41-845d-4023f5c7fd20.jpg,normal-z-line,5,normal-z-line,5,1,0.7383759,0.7383759,4.7294257e-06,3.1998818e-06,0.26151735,6.3228224e-05,2.8148263e-05,0.7383759,5.5886876e-06,1.9268948e-06
./dataset/val\normal-z-line\a491ac48-ecb1-4137-99a6-4548afde6878.jpg,a491ac48-ecb1-4137-99a6-4548afde6878.jpg,normal-z-line,5,normal-z-line,5,1,0.9871033,0.9871033,7.399935e-06,2.6870284e-05,0.005263501,4.1979696e-05,0.007032167,0.9871033,0.0005246892,1.2264941e-07
./dataset/val\normal-z-line\a4a0176b-42b5-4d62-bd51-203040cb6234.jpg,a4a0176b-42b5-4d62-bd51-203040cb6234.jpg,normal-z-line,5,normal-z-line,5,1,0.7766824,0.7766824,0.0002805738,5.2788335e-05,0.22285889,3.977381e-06,2.9051446e-06,0.7766824,9.087639e-05,2.763887e-05
./dataset/val\normal-z-line\a5ad92da-fb22-4a7b-a7c5-84e70bc739e5.jpg,a5ad92da-fb22-4a7b-a7c5-84e70bc739e5.jpg,normal-z-line,5,normal-z-line,5,1,0.92941344,0.92941344,0.00017150569,0.00037713247,0.06845571,0.0007275415,0.00040279038,0.92941344,1.3145102e-05,0.00043868125
./dataset/val\normal-z-line\a65c165d-016d-49f5-ab61-5f4637e8e91e.jpg,a65c165d-016d-49f5-ab61-5f4637e8e91e.jpg,normal-z-line,5,normal-z-line,5,1,0.964998,0.964998,5.9225913e-06,4.788923e-05,0.033499878,2.703647e-05,0.001395986,0.964998,2.4573359e-05,6.7192025e-07
./dataset/val\normal-z-line\a7576784-a16e-4883-aecd-ac6097fffd32.jpg,a7576784-a16e-4883-aecd-ac6097fffd32.jpg,normal-z-line,5,esophagitis,2,0,0.8074111,0.1707462,0.00048460835,3.548364e-05,0.8074111,1.3589245e-05,0.0002418933,0.1707462,0.0050160075,0.0160511
./dataset/val\normal-z-line\a77d42de-c70c-43b5-90f3-4feb67b0cdf6.jpg,a77d42de-c70c-43b5-90f3-4feb67b0cdf6.jpg,normal-z-line,5,esophagitis,2,0,0.52382076,0.47503838,0.00042603427,0.00045677955,0.52382076,1.4051089e-05,0.00023520576,0.47503838,5.27132e-06,3.5271562e-06
./dataset/val\normal-z-line\a826da5b-ff3d-4e24-b8e7-c6d83271f264.jpg,a826da5b-ff3d-4e24-b8e7-c6d83271f264.jpg,normal-z-line,5,normal-z-line,5,1,0.9034301,0.9034301,8.77982e-06,1.8254947e-05,0.09645239,3.38463e-05,4.2100914e-05,0.9034301,2.4456642e-06,1.206682e-05
./dataset/val\normal-z-line\a877de82-3a2a-48b4-8a6b-e1c7bba51c1f.jpg,a877de82-3a2a-48b4-8a6b-e1c7bba51c1f.jpg,normal-z-line,5,normal-z-line,5,1,0.8862635,0.8862635,4.2473326e-05,5.095225e-05,0.11354194,1.5379945e-05,7.1741335e-05,0.8862635,1.3773811e-05,2.5600443e-07
./dataset/val\normal-z-line\a9d6058d-e750-43c6-9e19-0464e47df69d.jpg,a9d6058d-e750-43c6-9e19-0464e47df69d.jpg,normal-z-line,5,esophagitis,2,0,0.5005878,0.49762905,1.8407938e-05,6.659723e-05,0.5005878,0.0008394952,0.0008466243,0.49762905,2.6140046e-06,9.368398e-06
./dataset/val\normal-z-line\a9dbfc64-2cf8-4ebc-889b-ce5c56beacdf.jpg,a9dbfc64-2cf8-4ebc-889b-ce5c56beacdf.jpg,normal-z-line,5,normal-z-line,5,1,0.9789899,0.9789899,2.8769718e-06,1.2449729e-06,0.020964649,1.3185203e-05,1.254258e-05,0.9789899,1.0582592e-05,5.0622943e-06
./dataset/val\normal-z-line\ae195294-85c3-4878-85f0-9d5c6e935d23.jpg,ae195294-85c3-4878-85f0-9d5c6e935d23.jpg,normal-z-line,5,normal-z-line,5,1,0.9917053,0.9917053,1.943023e-05,1.425343e-05,0.008230316,2.7076596e-05,2.2313302e-06,0.9917053,1.1526262e-06,1.9079819e-07
./dataset/val\normal-z-line\af962c94-b43b-4774-a1e5-bf467a9a9b59.jpg,af962c94-b43b-4774-a1e5-bf467a9a9b59.jpg,normal-z-line,5,normal-z-line,5,1,0.9806831,0.9806831,3.5457958e-06,4.1150593e-06,0.018450387,2.0197422e-06,0.00067656283,0.9806831,0.00018029213,1.0841498e-07
./dataset/val\normal-z-line\b0335162-87d9-47ea-bbf6-acd1bffbda65.jpg,b0335162-87d9-47ea-bbf6-acd1bffbda65.jpg,normal-z-line,5,normal-z-line,5,1,0.9096681,0.9096681,8.029312e-06,1.413967e-05,0.09009404,0.00010987466,9.230358e-05,0.9096681,6.6391303e-06,6.9699754e-06
./dataset/val\normal-z-line\b06f9b1e-497e-4e79-9d3d-ade4b17e7f37.jpg,b06f9b1e-497e-4e79-9d3d-ade4b17e7f37.jpg,normal-z-line,5,esophagitis,2,0,0.9750642,0.024319159,5.451089e-06,8.562993e-06,0.9750642,0.0005243646,4.024979e-05,0.024319159,4.0510286e-06,3.397832e-05
./dataset/val\normal-z-line\b10aeeed-11f3-41c1-8eee-726dcc1d1352.jpg,b10aeeed-11f3-41c1-8eee-726dcc1d1352.jpg,normal-z-line,5,normal-z-line,5,1,0.9425348,0.9425348,1.6457067e-05,2.0073081e-05,0.057127733,7.303989e-05,0.00021323642,0.9425348,3.9613565e-06,1.0636279e-05
./dataset/val\normal-z-line\b16b4c03-a573-4977-b983-32c0091d9ef2.jpg,b16b4c03-a573-4977-b983-32c0091d9ef2.jpg,normal-z-line,5,normal-z-line,5,1,0.8240306,0.8240306,2.394805e-06,2.132246e-06,0.17528585,9.28731e-05,0.0005657327,0.8240306,1.8530973e-05,1.9523177e-06
./dataset/val\normal-z-line\b1f18521-1d22-4386-ac96-3bf527e52e1a.jpg,b1f18521-1d22-4386-ac96-3bf527e52e1a.jpg,normal-z-line,5,normal-z-line,5,1,0.5703591,0.5703591,2.0889574e-05,3.183902e-06,0.42944792,1.3042195e-06,0.00012948812,0.5703591,1.1940334e-05,2.6188107e-05
./dataset/val\normal-z-line\b488e18b-eb1e-4fd7-a9be-05fb8e22d24e.jpg,b488e18b-eb1e-4fd7-a9be-05fb8e22d24e.jpg,normal-z-line,5,normal-z-line,5,1,0.9761051,0.9761051,9.875124e-06,3.975048e-05,0.023641419,4.8203332e-05,0.0001394561,0.9761051,4.9740606e-06,1.1170449e-05
./dataset/val\normal-z-line\b5f9d290-c9f2-4129-8dde-d07a65251a91.jpg,b5f9d290-c9f2-4129-8dde-d07a65251a91.jpg,normal-z-line,5,normal-z-line,5,1,0.9612044,0.9612044,1.7576896e-05,2.810554e-05,0.03846283,9.315228e-05,0.0001803405,0.9612044,4.1789262e-06,9.40985e-06
./dataset/val\normal-z-line\b99d8bf5-91e3-457f-8599-d341a36beec7.jpg,b99d8bf5-91e3-457f-8599-d341a36beec7.jpg,normal-z-line,5,esophagitis,2,0,0.69328725,0.3047655,1.2650164e-05,1.81338e-05,0.69328725,0.0013275073,0.00031860842,0.3047655,2.4955505e-05,0.00024540728
./dataset/val\normal-z-line\ba380bea-40b7-4eae-9216-e0ea7ccea99b.jpg,ba380bea-40b7-4eae-9216-e0ea7ccea99b.jpg,normal-z-line,5,normal-z-line,5,1,0.90553176,0.90553176,2.0888014e-05,4.4929784e-05,0.093838036,0.00038773933,0.00011488726,0.90553176,6.9491625e-06,5.4853546e-05
./dataset/val\normal-z-line\baa7df12-b461-4934-a152-0f0e8866b9dd.jpg,baa7df12-b461-4934-a152-0f0e8866b9dd.jpg,normal-z-line,5,normal-z-line,5,1,0.9665178,0.9665178,8.846262e-05,0.0001900182,0.03250573,0.00015574331,3.4511584e-05,0.9665178,6.154981e-06,0.0005015672
./dataset/val\normal-z-line\bb2937d8-1eee-40fa-a165-8665d0cc887f.jpg,bb2937d8-1eee-40fa-a165-8665d0cc887f.jpg,normal-z-line,5,normal-z-line,5,1,0.96249455,0.96249455,3.4620305e-05,0.00011083697,0.037289333,2.0610973e-05,3.8521575e-05,0.96249455,7.1011355e-06,4.35577e-06
./dataset/val\normal-z-line\bb362c4d-c3c6-4563-a9c2-3adb987103f5.jpg,bb362c4d-c3c6-4563-a9c2-3adb987103f5.jpg,normal-z-line,5,normal-z-line,5,1,0.59535617,0.59535617,1.6524624e-05,1.962589e-05,0.40219095,0.00031808182,0.0018161292,0.59535617,1.7487702e-05,0.00026501625
./dataset/val\normal-z-line\bba02f9a-adaf-4fa6-af4d-e750cf282e96.jpg,bba02f9a-adaf-4fa6-af4d-e750cf282e96.jpg,normal-z-line,5,normal-z-line,5,1,0.6663989,0.6663989,1.52488055e-05,5.729796e-05,0.33239883,0.00024930626,0.00073569966,0.6663989,2.9567755e-06,0.00014179556
./dataset/val\normal-z-line\bcd210fb-a5e3-4a24-ab6f-474dd258d6b9.jpg,bcd210fb-a5e3-4a24-ab6f-474dd258d6b9.jpg,normal-z-line,5,normal-z-line,5,1,0.8737639,0.8737639,1.8538418e-05,3.8702623e-05,0.12600085,0.00014862146,2.105104e-05,0.8737639,3.0191243e-06,5.246424e-06
./dataset/val\normal-z-line\c016837a-3698-4667-b538-210c499a3f5a.jpg,c016837a-3698-4667-b538-210c499a3f5a.jpg,normal-z-line,5,esophagitis,2,0,0.92177105,0.07812162,5.022263e-06,8.84549e-07,0.92177105,8.8352215e-07,4.4267224e-05,0.07812162,1.8917632e-05,3.7285983e-05
./dataset/val\normal-z-line\c0d48822-19b3-4b92-ae92-b0685fad8fa5.jpg,c0d48822-19b3-4b92-ae92-b0685fad8fa5.jpg,normal-z-line,5,normal-z-line,5,1,0.9912316,0.9912316,1.988139e-05,5.004296e-05,0.008375495,7.0287797e-06,0.00031529073,0.9912316,3.6401713e-07,1.5782602e-07
./dataset/val\normal-z-line\c27c1be7-b82f-4d96-9410-67cc300a68d2.jpg,c27c1be7-b82f-4d96-9410-67cc300a68d2.jpg,normal-z-line,5,normal-z-line,5,1,0.76127625,0.76127625,3.6149013e-05,8.390057e-05,0.23495586,0.0029259638,0.00050270394,0.76127625,1.5928814e-05,0.00020321095
./dataset/val\normal-z-line\c3cb8798-f5a9-456d-b6db-d171c628f5e7.jpg,c3cb8798-f5a9-456d-b6db-d171c628f5e7.jpg,normal-z-line,5,normal-z-line,5,1,0.9990816,0.9990816,3.076381e-06,2.1400726e-06,0.00086749985,1.075714e-05,2.3085162e-05,0.9990816,1.1269214e-05,5.974841e-07
./dataset/val\normal-z-line\c5020d34-e3c8-4b3a-b205-2a331145f713.jpg,c5020d34-e3c8-4b3a-b205-2a331145f713.jpg,normal-z-line,5,esophagitis,2,0,0.89820963,0.10174185,2.0968224e-05,5.77802e-06,0.89820963,3.958293e-06,1.2424329e-05,0.10174185,5.2846162e-06,9.492163e-08
./dataset/val\normal-z-line\c67bcb90-7f97-4796-b8dd-53d09342c5c9.jpg,c67bcb90-7f97-4796-b8dd-53d09342c5c9.jpg,normal-z-line,5,normal-pylorus,4,0,0.5499279,0.1352046,0.0042555574,0.010367452,0.29832083,4.8773963e-06,0.5499279,0.1352046,0.0012599918,0.00065884157
./dataset/val\normal-z-line\c7349391-41c2-4a30-95ad-c32e43002bee.jpg,c7349391-41c2-4a30-95ad-c32e43002bee.jpg,normal-z-line,5,normal-z-line,5,1,0.8746385,0.8746385,3.6959085e-05,1.4362725e-05,0.071106605,1.0934174e-05,0.04547649,0.8746385,0.008576404,0.00013975642
./dataset/val\normal-z-line\c9a3a901-12fe-49da-b5f9-7d1ef68cd378.jpg,c9a3a901-12fe-49da-b5f9-7d1ef68cd378.jpg,normal-z-line,5,normal-z-line,5,1,0.9925573,0.9925573,3.8485105e-06,4.819174e-06,0.0073852516,1.2132984e-06,2.9856079e-05,0.9925573,1.314306e-05,4.583252e-06
./dataset/val\normal-z-line\c9cd75ad-4a62-4683-b82f-b9c638b0940a.jpg,c9cd75ad-4a62-4683-b82f-b9c638b0940a.jpg,normal-z-line,5,normal-z-line,5,1,0.9983752,0.9983752,4.9603434e-05,4.640622e-05,0.0014323605,1.9900726e-06,3.8506503e-05,0.9983752,5.195508e-06,5.071707e-05
./dataset/val\normal-z-line\ca362559-797c-482a-a097-0ffb3ecbcec1.jpg,ca362559-797c-482a-a097-0ffb3ecbcec1.jpg,normal-z-line,5,normal-z-line,5,1,0.6990652,0.6990652,4.2481533e-06,3.3559156e-06,0.30089197,1.9190093e-05,4.58221e-06,0.6990652,4.870207e-06,6.5595264e-06
./dataset/val\normal-z-line\cc9bab4c-57a5-4e37-a66a-a6180175860e.jpg,cc9bab4c-57a5-4e37-a66a-a6180175860e.jpg,normal-z-line,5,esophagitis,2,0,0.9332456,0.066259235,4.595863e-05,1.4451418e-05,0.9332456,0.00012656565,0.00028941562,0.066259235,3.5864352e-06,1.5180978e-05
./dataset/val\normal-z-line\cca0c7e7-f388-4d67-bc1b-612eafa43024.jpg,cca0c7e7-f388-4d67-bc1b-612eafa43024.jpg,normal-z-line,5,normal-z-line,5,1,0.92890924,0.92890924,6.619537e-06,1.4244034e-05,0.06979009,1.9600054e-06,0.00033760027,0.92890924,6.640248e-05,0.00087382324
./dataset/val\normal-z-line\cf1fb8ec-1802-4d9f-be8d-4a68cfffd5dc.jpg,cf1fb8ec-1802-4d9f-be8d-4a68cfffd5dc.jpg,normal-z-line,5,normal-z-line,5,1,0.99626464,0.99626464,4.3151626e-06,1.28504e-05,0.0035095478,1.4446865e-05,4.332389e-05,0.99626464,1.3256798e-05,0.00013773279
./dataset/val\normal-z-line\d1205e92-fc01-450d-8338-442b502cd1ba.jpg,d1205e92-fc01-450d-8338-442b502cd1ba.jpg,normal-z-line,5,normal-z-line,5,1,0.8884196,0.8884196,1.8682318e-05,5.1564406e-05,0.11143225,5.4522683e-05,8.333279e-06,0.8884196,5.3577783e-06,9.6188605e-06
./dataset/val\normal-z-line\d1faf133-9284-472e-a088-64992b0d8364.jpg,d1faf133-9284-472e-a088-64992b0d8364.jpg,normal-z-line,5,normal-z-line,5,1,0.67823476,0.67823476,1.21751045e-05,2.2676217e-05,0.3215985,9.701902e-05,2.4500067e-05,0.67823476,6.6439966e-06,3.8030444e-06
./dataset/val\normal-z-line\d24d56d0-db98-42a9-b8e6-472d5a8b17b0.jpg,d24d56d0-db98-42a9-b8e6-472d5a8b17b0.jpg,normal-z-line,5,normal-z-line,5,1,0.6620658,0.6620658,1.564271e-05,3.304605e-05,0.33773276,5.6948855e-05,9.23217e-05,0.6620658,2.5667546e-06,9.0452585e-07
./dataset/val\normal-z-line\d293876e-ee3d-4370-87d4-d1c327bb4b68.jpg,d293876e-ee3d-4370-87d4-d1c327bb4b68.jpg,normal-z-line,5,normal-z-line,5,1,0.9799155,0.9799155,1.1462552e-05,8.824169e-06,0.019730303,2.6593192e-05,0.00025240402,0.9799155,5.431575e-05,5.077058e-07
./dataset/val\normal-z-line\d30bd1a3-d4e1-4e03-b275-af4287dda7e9.jpg,d30bd1a3-d4e1-4e03-b275-af4287dda7e9.jpg,normal-z-line,5,esophagitis,2,0,0.93935883,0.058934513,1.6094506e-05,5.831518e-06,0.93935883,0.0011786835,3.9305185e-05,0.058934513,9.320117e-06,0.00045743468
./dataset/val\normal-z-line\d331b6d0-d8f7-413e-b9fd-437f0bc05fb2.jpg,d331b6d0-d8f7-413e-b9fd-437f0bc05fb2.jpg,normal-z-line,5,esophagitis,2,0,0.91447985,0.08441975,4.8088855e-06,6.648323e-06,0.91447985,1.194174e-05,0.0010742337,0.08441975,2.4827502e-06,2.5770208e-07
./dataset/val\normal-z-line\d40f6e50-7231-498e-9398-ecab96487df0.jpg,d40f6e50-7231-498e-9398-ecab96487df0.jpg,normal-z-line,5,esophagitis,2,0,0.65579516,0.3433723,0.00045223715,0.00021844746,0.65579516,6.929298e-05,2.0162948e-05,0.3433723,1.3061695e-06,7.1073344e-05
./dataset/val\normal-z-line\d4122150-9650-4d82-95de-3c9744bf4512.jpg,d4122150-9650-4d82-95de-3c9744bf4512.jpg,normal-z-line,5,normal-z-line,5,1,0.96919626,0.96919626,6.502496e-05,2.7491844e-05,0.030478114,1.0884434e-05,6.816169e-05,0.96919626,5.7601633e-06,0.00014831804
./dataset/val\normal-z-line\d4f203f2-e80d-4cb1-8fc0-b64a13bf3df7.jpg,d4f203f2-e80d-4cb1-8fc0-b64a13bf3df7.jpg,normal-z-line,5,normal-z-line,5,1,0.77700824,0.77700824,0.00032265452,0.00011823296,0.2224569,8.280375e-06,7.646813e-06,0.77700824,3.3628253e-06,7.4693795e-05
./dataset/val\normal-z-line\d5722f75-e5cd-4f1c-b04e-c64f33bd9bdc.jpg,d5722f75-e5cd-4f1c-b04e-c64f33bd9bdc.jpg,normal-z-line,5,normal-z-line,5,1,0.93376243,0.93376243,3.985255e-06,1.1236758e-06,0.06607921,7.858307e-05,4.1002245e-06,0.93376243,3.5953733e-05,3.464839e-05
./dataset/val\normal-z-line\d68f553f-bd08-41f0-b225-b3c2c625fc84.jpg,d68f553f-bd08-41f0-b225-b3c2c625fc84.jpg,normal-z-line,5,normal-z-line,5,1,0.987117,0.987117,0.0002749121,0.00020829336,0.012211241,9.048714e-06,3.9199876e-05,0.987117,5.4250077e-06,0.00013483528
./dataset/val\normal-z-line\d76af87a-65b2-4b72-a85c-fde19d5d2301.jpg,d76af87a-65b2-4b72-a85c-fde19d5d2301.jpg,normal-z-line,5,normal-z-line,5,1,0.991791,0.991791,6.843275e-05,0.00010356864,0.0074615334,8.428742e-06,0.00055447215,0.991791,3.2388461e-06,9.273572e-06
